run_id,cancer,rank_in_run,feature_name_display,feature_name_internal,pathway,main_effect,abs_main_effect,effect_sign
27,LUAD,6,TP53_zsum,PW_TP53_zsum,TP53,0.004,0.004,positive
27,LUAD,7,TP53_any_rate,PW_TP53_any_rate_z,TP53,0.004,0.004,positive
27,LUAD,8,RTK_RAS_mut_rate,PW_RTK_RAS_mut_rate_z,RTK_RAS,0.004,0.004,positive
27,LUAD,9,TP53_amp_hit,PW_TP53_amp_hit,TP53,0.003,0.003,positive
27,LUAD,11,DDR_mut_rate,PW_DDR_mut_rate_z,DDR,0.001,0.001,positive
27,LUAD,12,NRF2_del_hit,PW_NRF2_del_hit,NRF2,0.001,0.001,positive
27,LUAD,13,Cell_Cycle_sv_hit,PW_Cell_Cycle_sv_hit,Cell_Cycle,0.001,0.001,positive
27,LUAD,14,NOTCH_any_rate,PW_NOTCH_any_rate_z,NOTCH,0.001,0.001,positive
27,LUAD,15,Chromatin_del_hit,PW_Chromatin_del_hit,Chromatin,0.0,0.0,zero
27,LUAD,16,RTK_RAS_zsum,PW_RTK_RAS_zsum,RTK_RAS,0.0,0.0,zero
27,LUAD,18,DDR_any_rate,PW_DDR_any_rate_z,DDR,-0.001,0.001,negative
27,LUAD,19,RTK_RAS_amp_hit,PW_RTK_RAS_amp_hit,RTK_RAS,-0.001,0.001,negative
27,LUAD,20,DDR_zsum,PW_DDR_zsum,DDR,-0.001,0.001,negative
27,LUAD,21,Cell_Cycle_amp_hit,PW_Cell_Cycle_amp_hit,Cell_Cycle,-0.001,0.001,negative
27,LUAD,25,Chromatin_amp_hit,PW_Chromatin_amp_hit,Chromatin,-0.004,0.004,negative
27,LUAD,26,RTK_RAS_any_rate,PW_RTK_RAS_any_rate_z,RTK_RAS,-0.006,0.006,negative
27,LUAD,27,MYC_amp_hit,PW_MYC_amp_hit,MYC,-0.007,0.007,negative
28,LUAD,2,All_Pathway_Alteration_Count,PW_HIT_COUNT,HIT_COUNT,0.024,0.024,positive
28,LUAD,3,NRF2_zsum,PW_NRF2_zsum,NRF2,0.018,0.018,positive
28,LUAD,4,TP53_zsum,PW_TP53_zsum,TP53,0.007,0.007,positive
28,LUAD,5,TP53_any_rate,PW_TP53_any_rate_z,TP53,0.007,0.007,positive
28,LUAD,6,Cell_Cycle_del_hit,PW_Cell_Cycle_del_hit,Cell_Cycle,0.005,0.005,positive
28,LUAD,8,DDR_any_rate,PW_DDR_any_rate_z,DDR,0.004,0.004,positive
28,LUAD,9,RTK_RAS_mut_rate,PW_RTK_RAS_mut_rate_z,RTK_RAS,0.003,0.003,positive
28,LUAD,10,RTK_RAS_any_rate,PW_RTK_RAS_any_rate_z,RTK_RAS,0.003,0.003,positive
28,LUAD,11,Chromatin_del_hit,PW_Chromatin_del_hit,Chromatin,0.002,0.002,positive
28,LUAD,12,RTK_RAS_del_hit,PW_RTK_RAS_del_hit,RTK_RAS,0.002,0.002,positive
28,LUAD,13,TP53_amp_hit,PW_TP53_amp_hit,TP53,0.001,0.001,positive
28,LUAD,16,NOTCH_del_hit,PW_NOTCH_del_hit,NOTCH,0.001,0.001,positive
28,LUAD,17,NOTCH_any_rate,PW_NOTCH_any_rate_z,NOTCH,0.001,0.001,positive
28,LUAD,19,DDR_mut_rate,PW_DDR_mut_rate_z,DDR,-0.001,0.001,negative
28,LUAD,20,DDR_zsum,PW_DDR_zsum,DDR,-0.001,0.001,negative
28,LUAD,21,RTK_RAS_sv_hit,PW_RTK_RAS_sv_hit,RTK_RAS,-0.001,0.001,negative
28,LUAD,23,Cell_Cycle_sv_hit,PW_Cell_Cycle_sv_hit,Cell_Cycle,-0.005,0.005,negative
28,LUAD,25,NRF2_del_hit,PW_NRF2_del_hit,NRF2,-0.007,0.007,negative
29,LUAD,2,All_Pathway_Alteration_Count,PW_HIT_COUNT,HIT_COUNT,0.021,0.021,positive
29,LUAD,3,NRF2_zsum,PW_NRF2_zsum,NRF2,0.017,0.017,positive
29,LUAD,5,TP53_zsum,PW_TP53_zsum,TP53,0.007,0.007,positive
29,LUAD,6,Cell_Cycle_del_hit,PW_Cell_Cycle_del_hit,Cell_Cycle,0.005,0.005,positive
29,LUAD,7,TP53_any_rate,PW_TP53_any_rate_z,TP53,0.005,0.005,positive
29,LUAD,8,RTK_RAS_sv_hit,PW_RTK_RAS_sv_hit,RTK_RAS,0.005,0.005,positive
29,LUAD,9,Cell_Cycle_sv_hit,PW_Cell_Cycle_sv_hit,Cell_Cycle,0.003,0.003,positive
29,LUAD,10,RTK_RAS_mut_rate,PW_RTK_RAS_mut_rate_z,RTK_RAS,0.001,0.001,positive
29,LUAD,11,RTK_RAS_any_rate,PW_RTK_RAS_any_rate_z,RTK_RAS,0.001,0.001,positive
29,LUAD,12,DDR_any_rate,PW_DDR_any_rate_z,DDR,0.001,0.001,positive
29,LUAD,13,MYC_del_hit,PW_MYC_del_hit,MYC,0.001,0.001,positive
29,LUAD,14,Chromatin_del_hit,PW_Chromatin_del_hit,Chromatin,0.001,0.001,positive
29,LUAD,15,TP53_del_hit,PW_TP53_del_hit,TP53,0.001,0.001,positive
29,LUAD,16,DDR_zsum,PW_DDR_zsum,DDR,-0.001,0.001,negative
29,LUAD,18,Cell_Cycle_amp_hit,PW_Cell_Cycle_amp_hit,Cell_Cycle,-0.001,0.001,negative
29,LUAD,19,TP53_amp_hit,PW_TP53_amp_hit,TP53,-0.001,0.001,negative
29,LUAD,21,Chromatin_amp_hit,PW_Chromatin_amp_hit,Chromatin,-0.003,0.003,negative
29,LUAD,24,RTK_RAS_del_hit,PW_RTK_RAS_del_hit,RTK_RAS,-0.005,0.005,negative
29,LUAD,26,NOTCH_any_rate,PW_NOTCH_any_rate_z,NOTCH,-0.007,0.007,negative
29,LUAD,27,NRF2_del_hit,PW_NRF2_del_hit,NRF2,-0.007,0.007,negative
30,LUAD,2,All_Pathway_Alteration_Count,PW_HIT_COUNT,HIT_COUNT,0.019,0.019,positive
30,LUAD,3,NRF2_zsum,PW_NRF2_zsum,NRF2,0.016,0.016,positive
30,LUAD,4,Cell_Cycle_del_hit,PW_Cell_Cycle_del_hit,Cell_Cycle,0.006,0.006,positive
30,LUAD,6,TP53_zsum,PW_TP53_zsum,TP53,0.004,0.004,positive
30,LUAD,7,TP53_any_rate,PW_TP53_any_rate_z,TP53,0.004,0.004,positive
30,LUAD,8,RTK_RAS_mut_rate,PW_RTK_RAS_mut_rate_z,RTK_RAS,0.004,0.004,positive
30,LUAD,9,TP53_amp_hit,PW_TP53_amp_hit,TP53,0.003,0.003,positive
30,LUAD,11,DDR_mut_rate,PW_DDR_mut_rate_z,DDR,0.001,0.001,positive
30,LUAD,12,NRF2_del_hit,PW_NRF2_del_hit,NRF2,0.001,0.001,positive
30,LUAD,13,Cell_Cycle_sv_hit,PW_Cell_Cycle_sv_hit,Cell_Cycle,0.001,0.001,positive
30,LUAD,14,NOTCH_any_rate,PW_NOTCH_any_rate_z,NOTCH,0.001,0.001,positive
30,LUAD,15,Chromatin_del_hit,PW_Chromatin_del_hit,Chromatin,0.0,0.0,zero
30,LUAD,16,RTK_RAS_zsum,PW_RTK_RAS_zsum,RTK_RAS,0.0,0.0,zero
30,LUAD,18,DDR_any_rate,PW_DDR_any_rate_z,DDR,-0.001,0.001,negative
30,LUAD,19,RTK_RAS_amp_hit,PW_RTK_RAS_amp_hit,RTK_RAS,-0.001,0.001,negative
30,LUAD,20,DDR_zsum,PW_DDR_zsum,DDR,-0.001,0.001,negative
30,LUAD,21,Cell_Cycle_amp_hit,PW_Cell_Cycle_amp_hit,Cell_Cycle,-0.001,0.001,negative
30,LUAD,25,Chromatin_amp_hit,PW_Chromatin_amp_hit,Chromatin,-0.004,0.004,negative
30,LUAD,26,RTK_RAS_any_rate,PW_RTK_RAS_any_rate_z,RTK_RAS,-0.006,0.006,negative
30,LUAD,27,MYC_amp_hit,PW_MYC_amp_hit,MYC,-0.007,0.007,negative
